time="2025-07-15T17:32:14+08:00" level=info msg="Starting migration process" concurrency=10 dest_bucket=your-destination-bucket-name dest_endpoint=s3.us-west-1.amazonaws.com source_bucket=your-source-bucket-name source_endpoint=s3.amazonaws.com
time="2025-07-15T17:32:15+08:00" level=fatal msg="Migration failed: failed to check destination bucket existence: 301 Moved Permanently"
time="2025-07-16T16:04:16+08:00" level=info msg="Successfully migrated object" etag=4777d5ea7889973068d2f5ffe8e54b8c object_path=ws5/.git/logs/refs/remotes/origin/main size=1026
time="2025-07-16T16:04:16+08:00" level=info msg="Successfully migrated object" etag=87e0118606925d9789cc0bd3d488a1f9 object_path=ws5/.git/objects/0a/8e24c77927d5ddcd37feb37dd8bb60e61a9710 size=84
time="2025-07-16T16:04:16+08:00" level=info msg="Successfully migrated object" etag=ab3da6623920f6faeb2400ee65189345 object_path=ws5/.git/objects/0e/b6b9a4a1057e8d1d39bdf811793a4bcedcfcb5 size=2127
time="2025-07-16T16:04:16+08:00" level=info msg="Successfully migrated object" etag=ac77914057c533ab392ef98c8c8c6f78 object_path=ws5/.git/objects/13/068d5b18777403f43ccaa63254b72e3b4a5cc7 size=292
time="2025-07-16T16:04:16+08:00" level=info msg="Successfully migrated object" etag=461b7d38e41fe41a34217ff88a741889 object_path=ws5/.git/objects/17/4a9ff276e5e23779afca0ea577588d409a522d size=291
time="2025-07-16T16:04:16+08:00" level=info msg="Successfully migrated object" etag=48875e8a5a8fc118425603420773d6dd object_path=ws5/.git/objects/18/bcb9a8fb94683a2e0bdde429ac7fcf07848aae size=3107
time="2025-07-16T16:04:16+08:00" level=info msg="Successfully migrated object" etag=8ee280b3111ca268efb30d39beca38ce object_path=ws5/.git/objects/1b/e74a7c4aff5042344bcbd8c7856457e286541a size=137
time="2025-07-16T16:04:17+08:00" level=info msg="Successfully migrated object" etag=80eb44f2b4e769e2e360c79da0b79bc4 object_path=ws5/.git/objects/1e/5e401940a05e645bc7bfaecf5d6006f178eb7f size=1384
time="2025-07-16T16:04:17+08:00" level=info msg="Successfully migrated object" etag=6a61fd7ec69a07fba4ab6717a19fd626 object_path=ws5/.git/objects/2e/eacff7f336015f0344e42be1077b4cbd56663b size=504
time="2025-07-16T16:04:17+08:00" level=info msg="Successfully migrated object" etag=e2e4312b418ae941cabd958bccde56c4 object_path=ws5/.git/objects/30/5b2d77165cda88b7e9dc860a183bb17bb6c83c size=54
time="2025-07-16T16:04:17+08:00" level=info msg="Successfully migrated object" etag=442e8bd0af1e6a300aebda56c6f3114e object_path=ws5/.git/objects/0b/28d621d1d069e000afceabf2cdbe3f5434fcb6 size=5365948
time="2025-07-16T16:04:17+08:00" level=info msg="Successfully migrated object" etag=913da22a1858dc13200fe76dba2d0333 object_path=ws5/.git/objects/30/6d43d047f3c313604b21d8ef1ce8d60fd7b623 size=274
time="2025-07-16T16:04:17+08:00" level=info msg="Successfully migrated object" etag=49b2884e6c126d5e22ffae1e72d8e915 object_path=ws5/.git/objects/32/1229661128d3f89625eac5278358795b3ea10a size=466
time="2025-07-16T16:04:17+08:00" level=info msg="Successfully migrated object" etag=c686cec150dcf3002e285bd81ecf4ca6 object_path=ws5/.git/objects/38/40960b44baf75597065204b437315f01d68662 size=8660
time="2025-07-16T16:04:17+08:00" level=info msg="Successfully migrated object" etag=2b175503504e2375151b3868228994d9 object_path=ws5/.git/objects/3b/6d4d2d59a82110d90f45967cdb46f55541a4ac size=170
time="2025-07-16T16:04:17+08:00" level=info msg="Successfully migrated object" etag=a11cb973531e3b18a9e9d15e53cd66db object_path=ws5/.git/objects/37/94da5d589930bb643dbb5d0ca8e2f0a9864262 size=8267
time="2025-07-16T16:04:17+08:00" level=info msg="Successfully migrated object" etag=b2ff48ff9ea7c3ab9e55432d4aad0989 object_path=ws5/.git/objects/45/8f409bdb90f6e4a45ed92483acd328d87df01a size=54
time="2025-07-16T16:04:17+08:00" level=info msg="Successfully migrated object" etag=bb6f13f7840a77419a67efafdef139de object_path=ws5/.git/objects/3f/33ff5607a30b6b6552c33acc337ff4ebd52f46 size=54
time="2025-07-16T16:04:17+08:00" level=info msg="Successfully migrated object" etag=8b9a81c3560a43111a9a1ed9ff1004d4 object_path=ws5/.git/objects/46/620e9a66d5bcbbeda2a767560d6e98ff1ad003 size=7436
time="2025-07-16T16:04:17+08:00" level=info msg="Successfully migrated object" etag=9b777d96ad283ffb7f7eeeba63c91702 object_path=ws5/.git/objects/4b/2be7652ad2b0299f552ca5988252134dd91460 size=2355
time="2025-07-16T16:04:17+08:00" level=info msg="Successfully migrated object" etag=1c41bf135b3669894fc3c79f600a98af object_path=ws5/.git/objects/55/ff9da0f393e0ee9922e30fbf22bb0c765bc9c0 size=122
time="2025-07-16T16:04:17+08:00" level=info msg="Successfully migrated object" etag=d5c645007d893d828683d31c082f11a5 object_path=ws5/.git/objects/52/019746bdd1fb4940a5bc4667f6e4242d8335e3 size=255
time="2025-07-16T16:04:17+08:00" level=info msg="Successfully migrated object" etag=57b50e6cbea828ddef6d6e49c9b66db2 object_path=ws5/.git/objects/58/a2dad9b9e20050d4219f75337adbca3a070032 size=472
time="2025-07-16T16:04:17+08:00" level=info msg="Successfully migrated object" etag=8de20aa1308ef1d714cdd3f01b744ad0 object_path=ws5/.git/objects/5a/99b5a4d2b534e1e046c5ab82e91e0b9fe0937d size=264
time="2025-07-16T16:04:17+08:00" level=info msg="Successfully migrated object" etag=c2f9d38bab1d248862e10558461d2521 object_path=ws5/.git/objects/5d/3b1d1f04c7b9d835845e6bb17d35e3e53402e7 size=2465
time="2025-07-16T16:04:17+08:00" level=info msg="Successfully migrated object" etag=a6663d64b7456b64377da27fe2f31a20 object_path=ws5/.git/objects/5d/275c7ac89452b1496afe314f9b7d7722f5e087 size=4897
time="2025-07-16T16:04:17+08:00" level=info msg="Successfully migrated object" etag=dfa8d910797684740ae02478d664bfdf object_path=ws5/.git/objects/61/1b057c3282e20e600f9652e46df7ce2ed5aac8 size=1984
time="2025-07-16T16:04:17+08:00" level=info msg="Successfully migrated object" etag=1b5eeb22ecd0eb91c0cee83974fec0cb object_path=ws5/.git/objects/63/3438ea2fb2c20bbcc822d9b8ce888f4b952f0c size=415
time="2025-07-16T16:04:17+08:00" level=info msg="Successfully migrated object" etag=81cbaab2521cb8338357890c60213b93 object_path=ws5/.git/objects/66/4b145c525676af23fe9b874e7d250e8b41f31e size=169
time="2025-07-16T16:04:17+08:00" level=info msg="Successfully migrated object" etag=c02716d7aaed30ce1c5697a2fb40d317 object_path=ws5/.git/objects/6f/9509c88bed7080d496fc5e1d87a9315e30549d size=59
time="2025-07-16T16:04:17+08:00" level=info msg="Successfully migrated object" etag=d1bd73f7b477494f46a6fa24e2396e38 object_path=ws5/.git/objects/71/643cf5279c9f4b5d2f7a62d252ff588004fe59 size=49
time="2025-07-16T16:04:17+08:00" level=info msg="Successfully migrated object" etag=f7ee0d5a1c95bd1c5121fde3d6547ef2 object_path=ws5/.git/objects/76/d41b0b1f60992b590405fbb68031d24a2fe2ae size=306
time="2025-07-16T16:04:17+08:00" level=info msg="Successfully migrated object" etag=1f13fe2f2fbecadb5646374619c639fe object_path=ws5/.git/objects/7e/2cc5f49630083905038127f3a2aec4b8602b3e size=4819
time="2025-07-16T16:04:17+08:00" level=info msg="Successfully migrated object" etag=d8a0e7d55d88ac2d9f3127b6091c3348 object_path=ws5/.git/objects/7f/926b1bc261825227dfd2c66cc412cba67ad173 size=2864
time="2025-07-16T16:04:17+08:00" level=info msg="Successfully migrated object" etag=74abf362fe205c0744a9b0096c303eb1 object_path=ws5/.git/objects/80/d1e4afc2fe863706b0437cd3b42d860fca5e97 size=121
time="2025-07-16T16:04:17+08:00" level=info msg="Successfully migrated object" etag=00bc49a5edd0c62036909886a5699458 object_path=ws5/.git/objects/84/def8bdd06a9cb1aa9cd8f98f7b020f4b7467b8 size=7789
time="2025-07-16T16:04:17+08:00" level=info msg="Successfully migrated object" etag=80b61958c4c3f5c246a0ab00c56802bb object_path=ws5/.git/objects/87/d7f62134d6958e56a8d94b1b8e647ee6f7e767 size=8261
time="2025-07-16T16:04:17+08:00" level=info msg="Successfully migrated object" etag=4a542cbd4e93ea71fd6212121bee13a8 object_path=ws5/.git/objects/8d/e69ffff8e355e1a4a7967651188ab6457a649c size=1022
time="2025-07-16T16:04:17+08:00" level=info msg="Successfully migrated object" etag=8d85b7df6c49a4f4acf69553c72f5b7f object_path=ws5/.git/objects/8f/a6052a7d0a9ddd1c2853b6f32aae6322ba5ccf size=1502
time="2025-07-16T16:04:17+08:00" level=info msg="Successfully migrated object" etag=ed8961aa1bd1630b4fc62f33bbd02db1 object_path=ws5/.git/objects/91/5c6c43d454c4c3b47269a64e88b79127dfe781 size=115
time="2025-07-16T16:04:17+08:00" level=info msg="Successfully migrated object" etag=9abee4a17159aa660f407d00d593dcf4 object_path=ws5/.git/objects/92/487666b1f476340bfbd537b7a2f0634bb56a8f size=54
time="2025-07-16T16:04:17+08:00" level=info msg="Successfully migrated object" etag=8aa621f2f08319871d363a637cd18e00 object_path=ws5/.git/objects/94/084b3c2a95c4622a48a90eeb2d75ffcd802d45 size=4826
time="2025-07-16T16:04:17+08:00" level=info msg="Successfully migrated object" etag=ff16d70c7a8a009ae1d7b6a639d2ea1c object_path=ws5/.git/objects/94/e4fea40283575d5d13e9c83ffb291af0d25d25 size=169
time="2025-07-16T16:04:17+08:00" level=info msg="Successfully migrated object" etag=ec156ff7aec469d28c82ef2e963e8d44 object_path=ws5/.git/objects/9c/9523079522c840e9205c37bf441f03ab38f40e size=1022
time="2025-07-16T16:04:17+08:00" level=info msg="Successfully migrated object" etag=8cd7fa6b21a44e896e934b01a33e072f object_path=ws5/.git/objects/89/1da77b5ec7154e22b718b64ffd4ad747a85cf7 size=3073264
time="2025-07-16T16:04:17+08:00" level=info msg="Successfully migrated object" etag=5cc7bd5e5710819ed7c12f24f539536d object_path=ws5/.git/objects/a1/1e40fc5ac1515648adfac753d4c4c3d8b7490c size=178
time="2025-07-16T16:04:17+08:00" level=info msg="Successfully migrated object" etag=a4cfd304fabb230251d4e3684ad47b4c object_path=ws5/.git/objects/9d/31e6af219da52d22c38f9e74ff66e839e5a0da size=116
time="2025-07-16T16:04:17+08:00" level=info msg="Successfully migrated object" etag=c56311db277fc9d6d26793c6cb1b4f16 object_path=ws5/.git/objects/a2/5dab474f1167672115a0e80d67660c9471bcbd size=3742
time="2025-07-16T16:04:17+08:00" level=info msg="Successfully migrated object" etag=6cf4c7ef22470bd2362726bc200f2030 object_path=ws5/.git/objects/a2/d277aced5b213029b84d784b2e8294a39a60ee size=115
time="2025-07-16T16:04:17+08:00" level=info msg="Successfully migrated object" etag=f1c90664b8c6f77824b7708552a6e8e9 object_path=ws5/.git/objects/a6/cb8b75d3dcb615b1757bdfc5131b98c6674804 size=51
time="2025-07-16T16:04:17+08:00" level=info msg="Successfully migrated object" etag=6a1e1d27b69d7729af20568a77f39329 object_path=ws5/.git/objects/ab/4d04088319dd56b6b22c2ef203e6e1b60b04cf size=7442
time="2025-07-16T16:04:17+08:00" level=info msg="Successfully migrated object" etag=99e6a80a31e0688bd996974a6fc6545f object_path=ws5/.git/objects/ad/a9f9fa76705400c8a5159e85536cc036b2302d size=2878
time="2025-07-16T16:04:17+08:00" level=info msg="Successfully migrated object" etag=0f13397c3a7390f0139a93ecdd9b2956 object_path=ws5/.git/objects/af/8e02042d5952fcecee70e72bd5c4e95d811870 size=244
time="2025-07-16T16:04:17+08:00" level=info msg="Successfully migrated object" etag=f1506913a33f7b5d8c4cadd4b81f7f3b object_path=ws5/.git/objects/b6/2a2d1de34fa8ccbb6d299f16e9993eb5558aa1 size=84
time="2025-07-16T16:04:17+08:00" level=info msg="Successfully migrated object" etag=b281a409e2cd53c03d92b52d42c6eed1 object_path=ws5/.git/objects/b4/05be313b47d5aa3325ffab587793f35325547a size=7779
time="2025-07-16T16:04:17+08:00" level=info msg="Successfully migrated object" etag=c81183beb5ec12d080af586147f5d310 object_path=ws5/.git/objects/b9/ca530b953d9d39d52c8fd5196412ab8a0f7405 size=2883
time="2025-07-16T16:04:17+08:00" level=info msg="Successfully migrated object" etag=6897bcbd78413fcd2fbebe98b1bb7c8f object_path=ws5/.git/objects/c1/49d1903c8f480f8a1597f071a61c7b80770841 size=122
time="2025-07-16T16:04:17+08:00" level=info msg="Successfully migrated object" etag=3a7d774310cf7d5cf30200befb098e38 object_path=ws5/.git/objects/bf/4483f53ca6c7f7567f5f5d02bd5b62b509429e size=1505
time="2025-07-16T16:04:17+08:00" level=info msg="Successfully migrated object" etag=29a6093636337bd4a559ba5513d80c8d object_path=ws5/.git/objects/c2/e4f4e3eee11ffcbb855c2b793c8bef1f399978 size=55
time="2025-07-16T16:04:17+08:00" level=info msg="Successfully migrated object" etag=781eb387929f1a8aec72441c57f2c200 object_path=ws5/.git/objects/c4/aa7db6ef3fbcbbfdbdbf4820d6f32337cf9915 size=145
time="2025-07-16T16:04:17+08:00" level=info msg="Successfully migrated object" etag=adadb8ad4c0cc2c801ca80683a03cc79 object_path=ws5/.git/objects/c9/aa1cd8a7129154b9cd2ff60732b160c8dc3afd size=169
time="2025-07-16T16:04:17+08:00" level=info msg="Successfully migrated object" etag=b73e973afe10c7e3f8e9a155c0316f2f object_path=ws5/.git/objects/c7/c9004e426ae95e7fb0102980a0f4e72ec39c5a size=1009
time="2025-07-16T16:04:17+08:00" level=info msg="Successfully migrated object" etag=ed65b6442b06cea0d0cdef39fc2f7ea8 object_path=ws5/.git/objects/d2/42325d40b8bf8bd3d797527b2f2d459675cee3 size=244
